,name,address,sido,gugun
0,흥덕지구점,"경기도 용인시 기흥구  흥덕1로 79번길 9, 105호",경기도,용인시
1,후곡점,경기도 고양시 일산서구  일산로 576,경기도,고양시
2,효자중화산1호점,전라북도 전주시완산구  안행로 154,전라북도,전주시완산구
3,회덕점,경기도 광주시  이배재로 108,경기도,광주시
4,황상인의점,경상북도 구미시  여현로 80,경상북도,구미시
5,화천점,강원도 화천군 화천읍 중앙로 37번지,강원도,화천군
6,화정1동점,경기도 고양시 덕양구  은빛로29번길 15-4,경기도,고양시
7,화양점,"서울특별시 광진구   능동로19길 53, 1층",서울특별시,광진구
8,화성반월점,"경기도 화성시  효행로1265번길 17, 101호",경기도,화성시
9,화성마도점,경기도 화성시 마도면 두곡서길 35 1층,경기도,화성시
10,화성남양점,경기도 화성시 남양동 남양도시개발구역 2-1블럭 화성남양상가 103,경기도,화성시
11,화서1동점,경기도 수원시 팔달구 화서동 219-1번지 101호,경기도,수원시
12,화북삼양점,제주도 제주시  진동로1길 13,제주도,제주시
13,화곡본동점,서울특별시 강서구 화곡동 29-27,서울특별시,강서구
14,화곡4동점,서울특별시 강서구 화곡4동 827-8번지,서울특별시,강서구
15,화곡1동점,서울특별시 강서구  곰달래로 19길 46 1층,서울특별시,강서구
16,홍천점,강원도 홍천군 홍천읍 연봉리 502-5번지,강원도,홍천군
17,홍제2호점,"서울특별시 서대문구  문화촌길 34, 아동 지층 1호",서울특별시,서대문구
18,홍제1호점,서울특별시 서대문구 홍제동 155-6번지,서울특별시,서대문구
19,홍은2동점,"서울특별시 서대문구  백련사길 6, 1층",서울특별시,서대문구
20,홍성읍점,충청남도 홍성군 홍성읍 문화로 33번길 10,충청남도,홍성군
21,홍농읍점,"전라남도 영광군 홍농읍 상하길 33, 102호",전라남도,영광군
22,호평점,경기도 남양주시 호평동 615-6,경기도,남양주시
23,호원1호점,"경기도 의정부시 호원동 419 상가동 1층 104,105호(현대아파트)",경기도,의정부시
24,호수동점,"경기도 안산시 단원구  광덕2로 194-8,108호",경기도,안산시
25,호매실점,"경기도 수원시 권선구  서수원로523번길 30-35, 101호",경기도,수원시
26,호계점,"경기도  안양시 동안구  엘에스로 45, 1층 117호(호계동, 대영골든타워)",경기도,안양시
27,현풍점,대구광역시 달성군 현풍면 현풍중앙로14길 85,대구광역시,달성군
28,헬리오시티점,"서울특별시 송파구  송파대로37길 88, 2층(석촌동)",서울특별시,송파구
29,향남지구점,경기도 화성시 향남읍 행정서로3길 4-16,경기도,화성시
30,향남2지구점,"경기도 화성시 향남읍 상신하길로298번길 7-27, 1층 111호",경기도,화성시
31,행신2호점,"경기도 고양시 덕양구  중앙로 478, 109호",경기도,고양시
32,행당점,서울특별시 성동구  행당로 79,서울특별시,성동구
33,해운대중동점,"부산광역시 해운대구  달맞이길65번길 15, 103호",부산광역시,해운대구
34,해남점,전라남도 해남군 해남읍 법원길4,전라남도,해남군
35,함열점,전라북도 익산시 함열읍 함열1길 28,전라북도,익산시
36,함안칠원점,경상남도 함안군 칠원읍 구성길 43,경상남도,함안군
37,함안가야점,경상남도 함안군 가야읍 가야로 135,경상남도,함안군
38,한성대점,서울특별시 성북구  삼선교로2길 3,서울특별시,성북구
39,한남대점,대전광역시 동구 계족로443번길 70 1층 (용전동),대전광역시,동구
40,학익점,"인천광역시 미추홀구 소성로 168, 1층",인천광역시,미추홀구
41,하월곡점,서울특별시 성북구 오패산로3길 122,서울특별시,성북구
42,"하안3,4동점",경기도 광명시  하안로 254,경기도,광명시
43,하복대점,충청북도 청주시 흥덕구  죽천로 120,충청북도,청주시
44,하당지구점,전라남도 목포시  옥암로96번길 14,전라남도,목포시
45,하늘도시1호점,"인천광역시 중구  하늘달빛로 64번길 6-3, 스카이프자라 105호",인천광역시,중구
46,하남풍산점,"경기도 하남시 덕풍동로 111-10 트윈렉스1 113,114호	",경기도,하남시
47,하남신장점,경기도 하남시  신평로61번길 18,경기도,하남시
48,풍향산수점,광주광역시 북구 풍향동 579-5번지,광주광역시,북구
49,풍덕천2동점,경기도 용인시 수지구 풍덕천2동 504-10번지 104호,경기도,용인시
50,풍납1호점,서울특별시 송파구  풍성로24길 40,서울특별시,송파구
51,풍기점,경상북도 영주시 풍기읍 기주로 89,경상북도,영주시
52,표선점,제주도 서귀포시 표선면 표선중앙로 106,제주도,서귀포시
53,포항흥해점,경상북도 포항시 북구 흥해읍 한동로 40번길 20,경상북도,포항시
54,포항효곡점,경상북도 포항시 남구  효자동길10번길 27,경상북도,포항시
55,포항죽도점,"경상북도 포항시 북구  죽파로 24, 1층",경상북도,포항시
56,포항오천점,경상북도  포항시 남구 오천읍 냉천로340번길 16,경상북도,포항시
57,포항양포점,경상북도 포항시 남구  동해안로3268,경상북도,포항시
58,포항양덕점,경상북도 포항시 북구 양덕동 1779번지,경상북도,포항시
59,포항두호우현점,"경상북도 포항시 북구  새천년대로 1020길 12, 213동 106호",경상북도,포항시
60,포항동해점,"경상북도 포항시 남구 동해면 일월로 100, 1층",경상북도,포항시
61,포항대이양학점,"경상북도 포항시 북구  이동로 48-1, 205호",경상북도,포항시
62,포천점,경기도 포천시  원앙로 18-2,경기도,포천시
63,포천일동점,경기도 포천시 일동면 기산6리 91-36,경기도,포천시
64,포천운천점,경기도 포천시 영북면 운천로 6-1,경기도,포천시
65,평택포승점,경기도 평택시 포승읍 도곡리 1141-17,경기도,평택시
66,평택팽성점,"경기도 평택시 팽성읍 송화택지로 72, A 1층",경기도,평택시
67,평택안중점,"경기도 평택시 안중읍 안중로8번길64,1층",경기도,평택시
68,평택고덕점,"경기도 평택시 고덕면 효덕새싹길 24-3, 101호",경기도,평택시
69,평촌스마트점,경기도 안양시 동안구  시민대로327번길 7,경기도,안양시
70,평내점,경기도 남양주시  경춘로1286번안길 4-2,경기도,남양주시
71,파주교하점,경기도 파주시  책향기로 369,경기도,파주시
72,파장점,"경기도 수원시 장안구  파장로 67, 1층 101호(정자동)",경기도,수원시
73,퇴계원점,"경기도 남양주시 퇴계원면 퇴계원로 74, 2층 우측호",경기도,남양주시
74,통진점,경기도 김포시 통진읍 서암리 1113 서암주공아파트 제상가동 101호,경기도,김포시
75,통영죽림점,경남 통영시 광도면 죽림3로 43-16,경남,통영시
76,통영도남미수점,경상남도 통영시 해평1길 6-4  (봉평동),경상남도,통영시
77,"태평2,4동점","경기도 성남시 수정구  탄리로 96번길 20, 102호",경기도,성남시
78,태장우산점,"강원도 원주시 북원로2718번길 2, 1층(태장동)",강원도,원주시
79,태백점,강원도 태백시  상장남길 67,강원도,태백시
80,탄현점,경기도 고양시 일산구 현중로 26번길 81,경기도,고양시
81,킨텍스점,"경기도 고양시 일산서구 킨텍스로 240, 판매시설동 172호, 13호(대화동, 킨텍스 꿈에그린)",경기도,고양시
82,칠금문화점,충청북도 충주시  칠금3길 16-1,충청북도,충주시
83,칠곡왜관점,경상북도 칠곡군 왜관읍 2번도로길 64,경상북도,칠곡군
84,충효탑정점,경상북도 경주시  충효녹지길 6-17,경상북도,경주시
85,충주호암용산점,충청북도 충주시 호암동 133-10번지 102호,충청북도,충주시
86,충장서남점,광주광역시 동구  백서로 125번길 28-1,광주광역시,동구
87,충북증평읍점,충청북도 증평군 증평읍 초중로 45,충청북도,증평군
88,충북제천1호점,충청북도 제천시  의림대로 190,충청북도,제천시
89,충북옥천점,충청북도 옥천군 옥천읍 금장로 62,충청북도,옥천군
90,충북옥산점,충청북도 청주시 흥덕구 옥산면 가락길32,충청북도,청주시
91,충북오창점,"충청북도 청원군 오창읍 구룡4길6,101호",충청북도,청원군
92,충북괴산점,충청북도 괴산군 괴산읍 읍내로13길 21,충청북도,괴산군
93,충무로점,서울특별시 중구 충무로4가 120-3 진양상가 2층,서울특별시,중구
94,충무공점,"경상남도 진주시  범골로60번길 12, 준스타워 1동 107호",경상남도,진주시
95,충남합덕점,충청남도 당진시 합덕읍 미락4길 33,충청남도,당진시
96,충남태안점,충청남도 태안군 태안읍 동문리 터널길 25,충청남도,태안군
97,충남당진점,충청남도 당진시  읍내동 1096,충청남도,당진시
98,충남논산점,충청남도 논산시  내동 1169번지 101호,충청남도,논산시
99,춘천후평점,"강원도 춘천시  부평길 8, 1층 우측",강원도,춘천시
100,춘천효자점,강원도 춘천시 효자동 665-1,강원도,춘천시
101,춘천소양점,강원도 춘천시 소양로2가 1-63번지,강원도,춘천시
102,춘천석사점,강원도 춘천시 석사동 642번지,강원도,춘천시
103,초월점,"경기도 광주시 초월읍 경충대로1127번길 55, E편한세상 B-106호",경기도,광주시
104,청파점,서울특별시 용산구  청파로 333,서울특별시,용산구
105,청주용암점,충청북도 청주시 상당구 용암동 2183번지,충청북도,청주시
106,청주분평점,충청북도 청주시 서원구  수영로 19-2,충청북도,청주시
107,청주봉명점,충청북도 청주시 흥덕구  과상미로 62,충청북도,청주시
108,청주동남지구점,"충청북도 청주시 상당구  중고개로 104,  상가2동 103호(용암동, 칸타빌 더 테라스 2단지)",충청북도,청주시
109,청주금천점,충청북도 청주시 상당구  중고개로 273번길 64,충청북도,청주시
110,청주강서지구점,충청북도 청주시 흥덕구  서현북로 24,충청북도,청주시
111,청주가경,"충청북도 청주시 흥덕구  경산로28,1층",충청북도,청주시
112,청북점,경기도 평택시 청북읍 옥길리 1165-5,경기도,평택시
113,청룡점,"서울특별시 관악구  쑥고개로 89, 1층",서울특별시,관악구
114,청라2호점,인천광역시 서구 경서동 981-93 1층 101호,인천광역시,서구
115,청라1호점,"인천광역시 서구 청라라임로100, 104",인천광역시,서구
116,청담점,서울특별시 강남구 청담동 35-1 1층,서울특별시,강남구
117,첨단2호점,"광주광역시 북구  첨단연신로91번길 44, 대성빌딩 112호",광주광역시,북구
118,"철산3,4동점",경기도 광명시  도덕공원로 23,경기도,광명시
119,천호3동점,"서울특별시 강동구  구천면로 238, 103호",서울특별시,강동구
120,천호1동점,서울특별시 강동구 천호1동 224-50번지,서울특별시,강동구
121,천안청수점,충청남도 천안시 동남구 청수6로105 (청수동),충청남도,천안시
122,천안차암점,충청남도 천안시 서북구 차암동 435-1힐링제이타워 1층 115호,충청남도,천안시
123,천안직산점,"충청남도 천안시 서북구 직산읍 삼은3길 38, 102호",충청남도,천안시
124,천안용곡점,충청남도 천안시 동남구  새말1길 47,충청남도,천안시
125,천안쌍용점,충청남도 천안시 서북구 쌍용13길 13-2 (쌍용동),충청남도,천안시
126,천안신부점,충청남도 천안시 동남구 신부동 319-37,충청남도,천안시
127,천안성환점,충청남도 천안시 서북구  성환3로 38 1층,충청남도,천안시
128,천안성정점,충청남도  천안시 서북구  성정로 47-1,충청남도,천안시
129,천안성성점,충청남도 천안시 서북구  성성2길 54-1,충청남도,천안시
130,천안불당점,"충청남도 천안시 서북구 불당25로142, 골든프라자 102, 103호 (불당동)",충청남도,천안시
131,천안백석점,"충청남도  천안시 서북구   백석4길 31, 108호",충청남도,천안시
132,천안두정점,충청남도 천안시 서북구 두정고3길 8  (두정동),충청남도,천안시
133,창원팔용점,경상남도 창원시 의창구 팔용동 183-9번지,경상남도,창원시
134,창원중앙점,경상남도 창원시 성산구 중앙동 78-2,경상남도,창원시
135,창원소답점,경상남도 창원시 의창구 소답동 118-4번지 칠성빌라 나동 1호,경상남도,창원시
136,창원봉곡사림점,경상남도 창원시 의창구  사림로 53,경상남도,창원시
137,창원반송점,경상남도 창원시 성산구  원이대로393번길 17,경상남도,창원시
138,창원명서도계점,경상남도 창원시 의창구  도계동396-7 1층,경상남도,창원시
139,창원동읍점,경상남도 창원시 의창구 동읍 용정길32번길 16,경상남도,창원시
140,창원대방점,"경상남도 창원시 성산구  창이대로901번길 30 , 8동 1층 120호(대방동, 대방그린빌아파트)",경상남도,창원시
141,창원감계점,"경상남도 창원시 의창구 북면 감계로 266, 204호",경상남도,창원시
142,창녕읍점,경상남도 창녕군 창녕읍  명덕로 6-1,경상남도,창녕군
143,창4동점,"서울특별시 도봉구  노해로70길 46,102호",서울특별시,도봉구
144,창2동점,"서울특별시 도봉구  도봉로 110다길 51,  태영 창동데시앙 아파트상가 109호",서울특별시,도봉구
145,진해웅천점,경상남도 진해시 성내동 359-1번지,경상남도,진해시
146,진해용원웅동점,경상남도 진해시 안골동 376-3,경상남도,진해시
147,진해석동풍호점,"경상남도 창원시 진해구  냉천로 88, 103호",경상남도,창원시
148,진천읍점,충청북도 진천군 진천읍 중앙동로 132,충청북도,진천군
149,진주하대초장점,경상남도 진주시  하대로 116,경상남도,진주시
150,진주칠암망경점,경상남도 진주시  진주대로 849-10,경상남도,진주시
151,진주신안평거점,경상남도 진주시 신평공원길 25번길 12-13,경상남도,진주시
152,진주상봉봉안점,경상남도 진주시  진주성로 103,경상남도,진주시
153,진주상대점,경상남도 진주시 상대동 310-78번지,경상남도,진주시
154,진주금산점,경상남도 진주시 금산면 중천로 74,경상남도,진주시
155,진주가호점,경상남도 진주시  진주대로 568번길 8,경상남도,진주시
156,진접지구점,경기도 남양주시 진접읍 해밀예당2로 117,경기도,남양주시
157,진안점,"경기도  화성시  병점동로 126, 1층 101,102호",경기도,화성시
158,진부점,강원도 평창군 진부면 진부중앙로 53,강원도,평창군
159,진도점,전라남도 진도군 진도읍 쌍정리 257-20,전라남도,진도군
160,지행1호점,경기도 동두천시  생연로9번길 23,경기도,동두천시
161,지세포점,경상남도 거제시 일운면 거제대로 2471,경상남도,거제시
162,지산신장점,경기도 평택시  송탄공원로73 (지산동),경기도,평택시
163,중화1호점,서울특별시 중랑구 중화1동 295-22,서울특별시,중랑구
164,중촌목동점,대전광역시 중구  중촌로24번길 23. 1층,대전광역시,중구
165,중앙반월점,"경상남도 창원시 마산합포   3.15대로 77, 105호",경상남도,창원시
166,중산점,"경기도 고양시 일산동구  탄중로431번길 32, 1층 1호",경기도,고양시
167,중동2호점,경기도 부천시 원미구 중동 1058-1,경기도,부천시
168,중동1호점,"경기도 부천시  중동로248번길 55 (중동, 무광프라자 109호)",경기도,부천시
169,중곡4동점,서울특별시 광진구 중곡동 79-16번지,서울특별시,광진구
170,중곡1동점,서울특별시 광진구  능동로 339,서울특별시,광진구
171,중계1동점,"서울특별시 노원구  덕릉로 591,  1층 102호(중계동, 금화빌딩)",서울특별시,노원구
172,죽전단국대점,"경기도 용인시 수지구  죽전로 164, 1층 102호(죽전동, 화이트존)",경기도,용인시
173,주엽2동점,"경기도 고양시 일산서구  중앙로 1471, 105호",경기도,고양시
174,주안3호점,인천광역시 남구  미추홀대로 591,인천광역시,남구
175,주안2호점,인천광역시 미추홀구  석정로 379,인천광역시,미추홀구
176,주문진읍점,강원도 강릉시 주문진읍 시장길 30,강원도,강릉시
177,좌4동점,"부산광역시 해운대구  세실로 174(좌동, 삼성아파트 분산상가 103호)",부산광역시,해운대구
178,"좌1,3동점","부산광역시 해운대구  대천로67번길 15, 112호",부산광역시,해운대구
179,종암점,"서울특별시 성북구  종암로 19길 46, 103호",서울특별시,성북구
180,종로4가점,서울특별시 종로구  창경궁로 113,서울특별시,종로구
181,조치원점,"세종특별자치시  조치원읍   충현로 72,삼일상가@110호",세종특별자치시,조치원읍
182,제천하소점,충청북도 제천시  용두대로15가길 13,충청북도,제천시
183,제주한림점,제주도 제주시 한림읍 한림로 653,제주도,제주시
184,제주중문점,제주도 서귀포시  천제연로 183-1,제주도,서귀포시
185,제주외도점,"제주도 제주시  우정로18길 12, 1층",제주도,제주시
186,제주영어도시점,제주도 서귀포시 대정읍 에듀시티로 23 상가동 105호,제주도,서귀포시
187,제주연동점,제주도 제주시 연동 274-21,제주도,제주시
188,제주아라점,제주도 제주시 아라1동  1718-3 원신아파트 상가 1층,제주도,제주시
189,제주신촌점,"제주도 제주시 조천읍 신북로99,1층",제주도,제주시
190,제주동홍점,제주도 서귀포시  일주동로 8588,제주도,서귀포시
191,제주노형점,제주도 제주시  정존13길 14,제주도,제주시
192,정자해변점,울산광역시 북구  강동산하2로 7,울산광역시,북구
193,"정자2,3동점","경기도 성남시 분당구  내정로 54, 한솔마을 나상가동 104호",경기도,성남시
194,정자1동점,경기도 성남시 분당구  내정로119번길 17,경기도,성남시
195,정읍수성점,전라북도 정읍시  수성택지4길 4(수성동),전라북도,정읍시
196,정읍상동점,전라북도 정읍시  학산로 127-31(상동),전라북도,정읍시
197,"정왕3,4동점","경기도 시흥시  정왕신길로49번길 28, 107호",경기도,시흥시
198,정발산점,경기도 고양시 일산동구  산두로 239,경기도,고양시
199,정림복수점,대전광역시 서구  정림동로5번길 40,대전광역시,서구
200,정릉역점,"서울특별시 성북구 정릉로 26길 8, 제상가동 1층",서울특별시,성북구
201,정릉1호점,서울특별시 성북구  보국문로16길 74,서울특별시,성북구
202,정관신도시점,"부산광역시 기장군 정관읍 가동길 8-25, 1층",부산광역시,기장군
203,정관모전점,"부산광역시 기장군 정관면 정관로 350, 323동 B101호 (이지더원3차)",부산광역시,기장군
204,전주효자중화산2호점,전라북도 전주시 완산구 효자동1가 623-4번지,전라북도,전주시
205,전주평화점,전라북도 전주시 완산구  평화로 139,전라북도,전주시
206,전주진북점,전라북도 전주시 덕진구 진북동 434-45번지,전라북도,전주시
207,전주인후점,전라북도 전주시 덕진구  견훤로 320 1층,전라북도,전주시
208,전주에코시티점,전라북도 전주시 덕진구  세병로74. 1층 101호,전라북도,전주시
209,전주아중점,전라북도 전주시 덕진구  무삼지로 53,전라북도,전주시
210,전주서신점,전라북도 전주시 완산구  전룡로 28,전라북도,전주시
211,전주삼천점,"전라북도 전주시 완산구  난전들로258, 1층 5호 (삼천동1가)",전라북도,전주시
212,전주만성점,"전라북도 전주시 덕진구  만성중앙로 53-37, 1층 103호",전라북도,전주시
213,전북혁신도시점,"전라북도 완주군 이서면  출판로 42 , 101호",전라북도,완주군
214,전남화순점,전라남도 화순군 화순읍 광덕리 305번지,전라남도,화순군
215,전남장흥점,전라남도 장흥군 장흥읍 북부로 62-1,전라남도,장흥군
216,전남영암점,전라남도 영암군 영암읍 중앙로 16,전라남도,영암군
217,전남영광점,전라남도 영광군 영광읍 옥당로 123,전라남도,영광군
218,전남나주점,전라남도 나주시  중앙로 20,전라남도,나주시
