,name,address,sido,gugun
0,가경동점,충청북도 청주시흥덕구 풍산로 103(복대동),충청북도,청주시흥덕구
1,가남점,경기도 여주시 가남면 태평중앙1길 8-6,경기도,여주시
2,가래비점,경기도 양주시 광적면 가래비길 24,경기도,양주시
3,가마점,"충청북도 청주시서원구 남이면 청남로 1827-25, 1층",충청북도,청주시서원구
4,가수원점,대전광역시 서구 벌곡로 1353번길 63,대전광역시,서구
5,가양동점,"서울특별시 강서구 양천로57길 10-11, 101-1호 (가양동, 이스타빌2차)",서울특별시,강서구
6,가오점,대전광역시 동구 은어송로 77번길 17,대전광역시,동구
7,가운점,경기도 남양주시 가운로2길 63 가운동삼원프라자 105호,경기도,남양주시
8,가장점,대전광역시 서구 갈마로 298,대전광역시,서구
9,가정지구1점,인천광역시 서구 봉오재2로 37 104호,인천광역시,서구
10,가좌3점,인천광역시 서구 가석로156번길 23-1,인천광역시,서구
11,가평역전점,경기도 가평군 가평읍 굴다리길 13,경기도,가평군
12,가평점,경기도 가평군 가평읍 가화로 125-1,경기도,가평군
13,가흥점,경상북도 영주시 창진로 59,경상북도,영주시
14,각화주공점,광주광역시 북구 군왕로207번길 16 107호,광주광역시,북구
15,간성점,강원도 고성군 간성읍 간성로 45,강원도,고성군
16,간현점,강원도 원주시 지정면 간현로 188,강원도,원주시
17,갈곶원동점,경기도 오산시 오산로 68(갈곶동),경기도,오산시
18,갈마점,대전광역시 서구 갈마로 60(갈마동),대전광역시,서구
19,갈산점,인천광역시 부평구 굴포로 42,인천광역시,부평구
20,갈산점(이천),"경기도 이천시 갈산로 81(갈산동, 102)",경기도,이천시
21,갈산점(홍성),충청남도 홍성군 갈산면 갈산로 109-1,충청남도,홍성군
22,감곡점,충청북도 음성군 감곡면 장감로 142,충청북도,음성군
23,감삼점,대구광역시 달서구 두류3동 630-1,대구광역시,달서구
24,강경점,충청남도 논산시 강경읍 계백로 126-1,충청남도,논산시
25,강구점,경상북도 영덕군 강구면 강구리 453,경상북도,영덕군
26,강남구청점,서울특별시 강남구 삼성로119길 41. 1층(삼성동),서울특별시,강남구
27,강남대점,경기도 용인시기흥구 강남동로114번길 22(상하동),경기도,용인시기흥구
28,강릉교동점,강원도 강릉시  강릉대로 269 (교동),강원도,강릉시
29,강릉대점,강원도 강릉시  율곡초교길39번 23(교동),강원도,강릉시
30,강릉서부점,강원도 강릉시  임영로 170-3(임당동),강원도,강릉시
31,강릉옥계점,강원도 강릉시  옥계면 현내시장길 59,강원도,강릉시
32,강릉옥천동점,강원도 강릉시  경강로 2166 1층(옥천동),강원도,강릉시
33,강릉유천점,강원도 강릉시  선수촌로63번길 5 우미린상가106,강원도,강릉시
34,강북점,대구광역시 북구 읍내동 동암로 5-8,대구광역시,북구
35,강상점,"경기도 양평군 강상면 강남로 922, 107호",경기도,양평군
36,강서점,충청북도 청주시흥덕구 가로수로1154 5-21(강서동),충청북도,청주시흥덕구
37,강선점,경기도 고양시일산서구 강선로 67번지 유원상가 103호,경기도,고양시일산서구
38,강진점,전라남도 강진군 강진읍 탐진로 76-1,전라남도,강진군
39,강화1점,인천광역시 강화군 강화읍 강화대로403번길 5,인천광역시,강화군
40,강화2점,인천광역시 강화군 강화읍 중앙로 27,인천광역시,강화군
41,개군점,경기도 양평군 개군면 하자포길 35,경기도,양평군
42,개금점,부산광역시 부산진구 개금본동로32 ,부산광역시,부산진구
43,개봉1점,"서울특별시 구로구 개봉로11길 13, 1층 3호(개봉동)",서울특별시,구로구
44,개신점,충청북도 청주시서원구 장구봉로 130 1층,충청북도,청주시서원구
45,개운점,강원도 원주시 송림길 48-10(개운동),강원도,원주시
46,개포2점,서울특별시 강남구 선릉로6길 12. 1층(개포동),서울특별시,강남구
47,개포3점,서울특별시 강남구 개포로22길 23. 지상1층(개포동),서울특별시,강남구
48,거모점,"경기도 시흥시 도일로 100-3, 103호",경기도,시흥시
49,거제상동점,경상남도 거제시 상동1길 15-11 320동 1층,경상남도,거제시
50,거진점,강원도 고성군 거진읍 거탄진로 117,강원도,고성군
51,거창점,경상남도 거창군 거창읍 거열로2길17,경상남도,거창군
52,건등점,"강원도 원주시 문막읍 왕건로 96, 지하1층",강원도,원주시
53,건영점,경기도 고양시일산서구 성저로 110번지,경기도,고양시일산서구
54,건천점,"경상북도 경주시 건천읍 내서로 1126, 101",경상북도,경주시
55,검산점,전라북도 김제시 검산택지5길 4 ,전라북도,김제시
56,검암경서점,"인천광역시 서구 승학로 426, 우주프라자 104",인천광역시,서구
57,경기송산점,경기도 화성시 수노을1로 191,경기도,화성시
58,경남고성점,경상남도 고성군 고성읍 중앙로43번길71,경상남도,고성군
59,경남금산점,경상남도 진주시 금산면 금산로 101,경상남도,진주시
60,경남단계점,경상남도 산청군 신등면 신등가회로 15,경상남도,산청군
61,경남사천점,경상남도 사천시 사천읍 정의1길 16,경상남도,사천시
62,경남양산점,경상남도 양산시 중앙로 111,경상남도,양산시
63,경복점,"서울특별시 강남구 봉은사로43길 8, 1층 102호(논현동)",서울특별시,강남구
64,경안점,경기도 광주시 중앙로 179 (송정동),경기도,광주시
65,경포대점,강원도 강릉시  해안로 501 ,강원도,강릉시
66,계산1점,인천광역시 계양구 경명대로1029번길 9,인천광역시,계양구
67,계양1동점,인천광역시 계양구 황어로115번길 10,인천광역시,계양구
68,고강1점,경기도 부천시오정구 소사로794번길 59,경기도,부천시오정구
69,고강2점,경기도 부천시오정구 고리울로52번길 35,경기도,부천시오정구
70,고담리점,경기도 이천시 대월면 대산로288번길 72,경기도,이천시
71,고대점,충청남도 당진시 고대면 고대로 47,충청남도,당진시
72,고덕역점,서울특별시 강동구 동남로81길 58(고덕동),서울특별시,강동구
73,고덕점,충청남도 예산군 고덕면 용고길 353,충청남도,예산군
74,고매리점,경기도 용인시기흥구 동탄기흥로 700 1층 (고매동),경기도,용인시기흥구
75,고북점,충청남도 서산시 고북면 고북1로 305-3,충청남도,서산시
76,고색점,"경기도 수원시권선구 매송고색로 687, 1층",경기도,수원시권선구
77,고잔2점,"경기도 안산시단원구 민속공원로 95, 104호",경기도,안산시단원구
78,고잔점,"경기도 안산시단원구 적금로 244, 문화연립상가동 110",경기도,안산시단원구
79,고척동점,서울특별시 구로구 고척로 183-1,서울특별시,구로구
80,고천점,"경기도 의왕시 효행로 44(오전동, 의왕빌딩3호)",경기도,의왕시
81,고한점,강원도 정선군  고한읍 고한로 151-1,강원도,정선군
82,곡반정점,경기도 수원시권선구 곡선로50번길 48,경기도,수원시권선구
83,곤명점,경상남도 사천시 곤명면 완사2길23,경상남도,사천시
84,곤지암점,경기도 광주시 곤지암읍 곤지암로50번길 25,경기도,광주시
85,공덕동점,서울특별시 마포구 효창목4길 25,서울특별시,마포구
86,공덕역점,"서울특별시 마포구 마포대로11길 75 102 (공덕동, 공덕현대아파트상가)",서울특별시,마포구
87,공도점,경기도 안성시 공도읍 고무다리길 10-1,경기도,안성시
88,공릉철길공원점,서울특별시 노원구 동일로184길 69. 1층(공릉동),서울특별시,노원구
89,공성점,경상북도 상주시 공성면 옥산리 290-8,경상북도,상주시
90,공주산성동점,충청남도 공주시 산성찬호길 1(산성동),충청남도,공주시
91,공주중동점,충청남도 공주시 웅진로 140(중동),충청남도,공주시
92,과학단지점,충청북도 청주시청원구 오창읍 오창중앙로 94,충청북도,청주시청원구
93,관산점,경기도 고양시덕양구 통일로802번길 71,경기도,고양시덕양구
94,관양1점,경기도 안양시동안구 관평로327번길 25 101호,경기도,안양시동안구
95,관음점,대구광역시 북구 칠곡중앙대로95길 48-1,대구광역시,북구
96,관저1점,대전광역시 서구 관저동 981 원앙쇼핑109호,대전광역시,서구
97,관저2점,대전광역시 서구 관저로 47,대전광역시,서구
98,광교점,"경기도 수원시영통구 대학1로8번길 59, 1층103호(이의동)",경기도,수원시영통구
99,광나루점,"서울특별시 광진구 아차산로78길 165, 1층 102호(광장동)",서울특별시,광진구
100,광릉내점,경기도 남양주시 진접읍 광릉내로 83,경기도,남양주시
101,광명1점,경기도 광명시 오리로 937,경기도,광명시
102,광명2점,경기도 광명시 광화로 16,경기도,광명시
103,광명역점,"경기도 광명시 신기로17번길 6, 1층102호(일직동,케이스퀘어)",경기도,광명시
104,광산점,광주광역시 광산구 송정로1번길 86,광주광역시,광산구
105,광안점,부산광역시 수영구 무학로33번길 55,부산광역시,수영구
106,광양점,전라남도 광양시 광양읍 인서중앙길 43,전라남도,광양시
107,광장동점,서울특별시 광진구 구의로16길 23,서울특별시,광진구
108,광주점,경기도 광주시 문화로 6(역동),경기도,광주시
109,광주지사, ,,
110,광천점,충청남도 홍성군 광천읍 광천로 312,충청남도,홍성군
111,광탄점,경기도 파주시 광탄면 혜음로 1127-1,경기도,파주시
112,광혜원점,충청북도 진천군 광혜원면 화랑5길 8,충청북도,진천군
113,괘법점,부산광역시 사상구 광장로37번길 71,부산광역시,사상구
114,괴산점,"충청북도 괴산군 괴산읍 읍내로11번길, 8-5",충청북도,괴산군
115,괴안1점,"경기도 부천시소사구 부광로8번길 39,104(괴안동)",경기도,부천시소사구
116,괴정1점,대전광역시 서구 갈마로 170,대전광역시,서구
117,교대앞점,강원도 춘천시 공지로 111 ,강원도,춘천시
118,교대역점,서울특별시 서초구 서초대로60길 25 1층,서울특별시,서초구
119,교하신도시점,경기도 파주시 숲속노을로 300 상가동 1층 104호,경기도,파주시
120,구곡현대점,강원도 원주시 남원로 492-14(단구동1576-3),강원도,원주시
121,구래점,경기도 김포시 김포한강9로 121,경기도,김포시
122,구례점,전라남도 구례군 구례읍 중앙로 35,전라남도,구례군
123,구로2동점,서울특별시 구로구 구로동로23길 7,서울특별시,구로구
124,구리남점,"경기도 구리시 안골로20번길 28(교문동, 1층)",경기도,구리시
125,구미송정점,경상북도 구미시 신시로14길 14,경상북도,구미시
126,구미옥계점,경상북도 구미시 흥안로1길 6-3,경상북도,구미시
127,구반월점,경기도 안산시상록구 남산평1길 3,경기도,안산시상록구
128,구성마북점,경기도 용인시기흥구 연원로 5(마북동),경기도,용인시기흥구
129,구암점,전라북도 군산시 서당길 9 102호,전라북도,군산시
130,구운점,"경기도 수원시권선구 구운로32, 1층(구운동)",경기도,수원시권선구
131,구월1동점,인천광역시 남동구 용천로17번길 15,인천광역시,남동구
132,구의동점,서울특별시 광진구 자양로 322 (구의동),서울특별시,광진구
133,구포점,부산광역시 북구 가람로74 ,부산광역시,북구
134,군남점,경기도 연천군 군남면 군남로 115,경기도,연천군
135,군위점,경상북도 군위군 군위읍 서부리 57-1,경상북도,군위군
136,군자11점,경기도 안산시단원구 선부광장남로 109 가동상가 110호,경기도,안산시단원구
137,군포당동점,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)",경기도,군포시
138,궁동점(대전),대전광역시 유성구 궁동로 18번길 94,대전광역시,유성구
139,권선점,경기도 수원시권선구 세권로181번길 13(권선동),경기도,수원시권선구
140,궐동대우점,경기도 오산시 청학로 173번길 18(수청동),경기도,오산시
141,근화점,전라남도 목포시 산정로 268-3,전라남도,목포시
142,금곡점,경기도 남양주시 금곡로 49,경기도,남양주시
143,금곡점(수원),경기도 수원시권선구 금곡로140번길 95-27 1층 101호,경기도,수원시권선구
144,금산2점,충청남도 금산군 금산읍 건삼전길 38,충청남도,금산군
145,금암점,전라북도 전주시덕진구 조경단로 44,전라북도,전주시덕진구
146,금오점,경기도 의정부시 금신로 398,경기도,의정부시
147,금왕점,충청북도 음성군 금왕읍 탑골길 18,충청북도,음성군
148,금장점,경상북도 경주시 현곡면 금장5길 20-20,경상북도,경주시
149,금촌주공점,경기도 파주시 가나무로 103 지하층(금촌동),경기도,파주시
150,금호동점,광주광역시 서구 화개1로 31. 107호,광주광역시,서구
151,금호로타리점,서울특별시 성동구 무수막길 89-2,서울특별시,성동구
152,금호역점,서울특별시 성동구 독서당로 287,서울특별시,성동구
153,기계점,경상북도 포항시북구 기계면 기계로 63-1,경상북도,포항시북구
154,기아점,경기도 광명시 기아로 25-1,경기도,광명시
155,기업도시점(원주),강원도 원주시 지정면 신지정로295,강원도,원주시
156,기업도시점(충주),"충청북도 충주시 중앙탑면 원앙9길 15 , 1층 112호",충청북도,충주시
157,기장점,부산광역시 기장군 기장읍 대라리 129-1,부산광역시,기장군
158,기지시점,충청남도 당진시 송악읍 틀모시로 783-1,충청남도,당진시
159,길동3점,"서울특별시 강동구 천호대로185길 89(길동, 1층)",서울특별시,강동구
160,길음점,서울특별시 성북구 길음로 74 길음뉴타운5단지 2-105,서울특별시,성북구
161,김해내동점,경상남도 김해시 평전로 154(내동),경상남도,김해시
162,김해중앙점,경상남도 김해시 가락로15번길 12,경상남도,김해시
163,까치산점,"서울특별시 강서구 강서로12길 3  (화곡동, 인터시티빌라 1층 102호)",서울특별시,강서구
164,꼬꼬점,경상북도 포항시북구 칠성천길 98,경상북도,포항시북구
